redcap_data_access_group,redcap_data_access_group_unlabelled,dag_id,place_name,postcode,country,lon,lat,ccg,postcode_start,city,site_type,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,median_ccg_imd_rank,median_ccg_imd_quintile,median_ccg_imd_decile,mean_ccg_imd_rank,mean_ccg_imd_quintile,mean_ccg_imd_decile,nhs_region
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1CA,Ysbyty Alltwen,LL49 9RN,Wales,-4.1482957,52.9380429,W11000023,LL49,Gwynedd,Community,1067.5949256342958,-0.7828063973941383,1073.2088417980135,-0.821713653272435,-1.5662328925058095,187.64345747345868,1113,-1.4050620071476518,0.055656259221411264,0.11159888187435768,0.030005654587556708,0.09631695925644354,4196,3,5,4405.136920384952,2.716535433070866,4.9006999125109365,Wales
wrexham_maelor_hos,wrexham_maelor_hos,7A1CC,Deeside Community Hospital,CH5 1XS,Wales,-3.0382829,53.2011159,W11000023,CH5,Flintshire,Community,1067.5949256342958,-0.7828063973941383,1073.2088417980135,-0.821713653272435,-1.5662328925058095,187.64345747345868,1113,-1.4050620071476518,0.055656259221411264,0.11159888187435768,0.030005654587556708,0.09631695925644354,4196,3,5,4405.136920384952,2.716535433070866,4.9006999125109365,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1DC,Ysbyty Penrhos Stanley,LL65 2QA,Wales,-4.6150793,53.3048702,W11000023,LL65,Anglesey,Community,1067.5949256342958,-0.7828063973941383,1073.2088417980135,-0.821713653272435,-1.5662328925058095,187.64345747345868,1113,-1.4050620071476518,0.055656259221411264,0.11159888187435768,0.030005654587556708,0.09631695925644354,4196,3,5,4405.136920384952,2.716535433070866,4.9006999125109365,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1DD,Cefni Hospital,LL77 7PP,Wales,-4.3044967,53.2567261,W11000023,LL77,Anglesey,Acute,1067.5949256342958,-0.7828063973941383,1073.2088417980135,-0.821713653272435,-1.5662328925058095,187.64345747345868,1113,-1.4050620071476518,0.055656259221411264,0.11159888187435768,0.030005654587556708,0.09631695925644354,4196,3,5,4405.136920384952,2.716535433070866,4.9006999125109365,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1DG,Eryri Hospital,LL55 2YE,Wales,-4.2618395,53.1294717,W11000023,LL55,Gwynedd,Community,1067.5949256342958,-0.7828063973941383,1073.2088417980135,-0.821713653272435,-1.5662328925058095,187.64345747345868,1113,-1.4050620071476518,0.055656259221411264,0.11159888187435768,0.030005654587556708,0.09631695925644354,4196,3,5,4405.136920384952,2.716535433070866,4.9006999125109365,Wales
glangwili_general,glangwili_general,7A2AA,Glangwili Hospital Child Health Section,SA31 2AF,Wales,-4.2833874,51.8673069,W11000025,SA31,Carmarthenshire,Acute,946.6875993640699,-1.0692029806391097,958.3337249894017,-1.1269736071099368,325.30958976689374,572.0985118508729,981.0359408033827,-1.6467995923669065,0.04245586672877338,0.09164752000586175,0.015996838838325422,0.0582773762358101,4935,3,5,5044.536565977743,2.977742448330684,5.533386327503974,Wales
morriston_hospital,morriston_hospital,7A3YA,Abertawe Bro Morgannwg University Lhb Bridgend Locality Office,CF31 3TP,Wales,-3.5506886,51.5024646,W11000030,CF31,Bridgend,Acute,783.7598870056497,-0.22439382704943503,807.7743056037374,-0.3461597504502879,0.9105735216283172,188.7553189069945,658,-0.5974558724827583,0.14287101921876083,0.2520941742408474,0.0314808390573325,0.10576331552533592,6681,4,7,5915.7683615819205,3.4279661016949152,6.387711864406779,Wales
cardiff_and_vale_u,cardiff_and_vale_u,7A4BV,University Hospital Of Wales,CF14 4XW,Wales,-3.1889835,51.5062635,W11000029,CF14,Cardiff,Acute,1062.0053727333782,-0.013056667331094694,1049.6133532024062,0.054099925545922536,-0.8787288954769658,289.5278723205383,1121,-0.3493666214076247,0.14506187212388819,0.23696197923060966,0.09308547793728542,0.20285505031475828,3873,2,4,4441.033579583614,2.7038280725319006,4.916722632639355,Wales
cardiff_and_vale_u,cardiff_and_vale_u,7A4H1,Noahs Ark Childrens Hospital For Wales,CF14 4XW,Wales,-3.1889835,51.5062635,W11000029,CF14,Cardiff,Acute,1062.0053727333782,-0.013056667331094694,1049.6133532024062,0.054099925545922536,-0.8787288954769658,289.5278723205383,1121,-0.3493666214076247,0.14506187212388819,0.23696197923060966,0.09308547793728542,0.20285505031475828,3873,2,4,4441.033579583614,2.7038280725319006,4.916722632639355,Wales
cwm_taf_morgannwg,cwm_taf_morgannwg,7A5B1,The Royal Glamorgan Hospital,CF72 8XR,Wales,-3.3905151,51.54798839999999,W11000030,CF72,Rhondda Cynon Taf,Acute,783.7598870056497,-0.22439382704943503,807.7743056037374,-0.3461597504502879,0.9105735216283172,188.7553189069945,658,-0.5974558724827583,0.14287101921876083,0.2520941742408474,0.0314808390573325,0.10576331552533592,6681,4,7,5915.7683615819205,3.4279661016949152,6.387711864406779,Wales
cwm_taf_morgannwg,cwm_taf_morgannwg,7A5B3,Prince Charles Hospital Site,CF47 9DT,Wales,-3.3861006,51.76433309999999,W11000030,CF47,Merthyr Tydfil,Acute,783.7598870056497,-0.22439382704943503,807.7743056037374,-0.3461597504502879,0.9105735216283172,188.7553189069945,658,-0.5974558724827583,0.14287101921876083,0.2520941742408474,0.0314808390573325,0.10576331552533592,6681,4,7,5915.7683615819205,3.4279661016949152,6.387711864406779,Wales
cwm_taf_morgannwg,cwm_taf_morgannwg,7A5CA,Ysbyty Cwm Rhondda,CF40 2LU,Wales,-3.4485196,51.6358678,W11000030,CF40,Rhondda Cynon Taf,Community,783.7598870056497,-0.22439382704943503,807.7743056037374,-0.3461597504502879,0.9105735216283172,188.7553189069945,658,-0.5974558724827583,0.14287101921876083,0.2520941742408474,0.0314808390573325,0.10576331552533592,6681,4,7,5915.7683615819205,3.4279661016949152,6.387711864406779,Wales
cwm_taf_morgannwg,cwm_taf_morgannwg,7A5HA,Ysbyty Cwm Cynon,CF45 4BZ,Wales,-3.3436056,51.6563332,W11000030,CF45,Rhondda Cynon Taf,Community,783.7598870056497,-0.22439382704943503,807.7743056037374,-0.3461597504502879,0.9105735216283172,188.7553189069945,658,-0.5974558724827583,0.14287101921876083,0.2520941742408474,0.0314808390573325,0.10576331552533592,6681,4,7,5915.7683615819205,3.4279661016949152,6.387711864406779,Wales
bronglais_general,bronglais_general,WB2AJ,Bronglais General Hospital,SY23 1AR,NA,-3.9454436,52.3595103,NA,SY23,Ceredigion,Acute,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prince_philip_hosp,prince_philip_hosp,WB3AL,Prince Philip Hospital,SA14 8QF,Wales,-4.134687,51.6922205,W11000025,SA14,Carmarthenshire,Acute,946.6875993640699,-1.0692029806391097,958.3337249894017,-1.1269736071099368,325.30958976689374,572.0985118508729,981.0359408033827,-1.6467995923669065,0.04245586672877338,0.09164752000586175,0.015996838838325422,0.0582773762358101,4935,3,5,5044.536565977743,2.977742448330684,5.533386327503974,Wales
withybush_general,withybush_general,WF1BL,Withybush General Hospital,SA61 2PZ,Wales,-4.9664014,51.81300479999999,W11000025,SA61,Pembrokeshire,Acute,946.6875993640699,-1.0692029806391097,958.3337249894017,-1.1269736071099368,325.30958976689374,572.0985118508729,981.0359408033827,-1.6467995923669065,0.04245586672877338,0.09164752000586175,0.015996838838325422,0.0582773762358101,4935,3,5,5044.536565977743,2.977742448330684,5.533386327503974,Wales
worcestershire_hea,worcestershire_hea,R1A0C,Kings Court 2,WR5 1JR,England,-2.1790534,52.1916459,E38000166,WR5,Worcester,Community,18567.602459016394,-1.4368324127551229,18729.107438443494,-1.4869645860556548,0.40267721657113204,6847.549394108502,19196,-2.1584569173594677,0.04580100088515997,0.08981101662516403,0.020827090716841804,0.06855340063304437,74098,3,5,73796.32274590163,2.63422131147541,4.765368852459017,Midlands
walsall_healthcare,walsall_healthcare,RBK02,Manor Hospital,WS2 9PS,England,-1.9987338,52.5827581,E38000191,WS2,Walsall,Acute,10950.265379975874,1.0547298891700845,10824.010860565193,1.10545965932399,19.163648434274027,3998.0840005417012,6360,1.1560526196466432,0.2756615662234566,0.5157561738135993,0.14312554070762615,0.33160554427211936,137133,5,9,113884.96622436671,3.800965018094089,7.182147165259349,Midlands
warwick_hospital,warwick_hospital,RJC02,Warwick Hospital,CV34 5BW,England,-1.5832152,52.2899502,E38000164,CV34,Warwick,Acute,22993.513698630137,-1.8231285767077625,22977.882072420034,-1.7903765651622925,-1.0634710731563377,20454.567045746706,23846,-2.3287866163738533,0,0.005136886798665804,0.008902387528909516,0.04135465050962101,45785,2,3,50545.12214611872,1.9828767123287672,3.434931506849315,Midlands
university_hospitac,university_hospitac,RJE01,Royal Stoke University Hospital,ST4 6QG,England,-2.2131842,53.0035193,E38000175,ST4,Staffordshire,Acute,9629.736602052451,0.6938936185610034,9703.340256609641,0.7024248810109526,1.1533260577251967,3165.1097578026897,6256,0.9896680272188557,0.3056609642301711,0.5025660964230171,0.1084447900466563,0.3006337480559876,138736,5,9,120802.9874572406,3.9828962371721777,7.526795895096921,Midlands
university_hospitac,university_hospitac,RJE09,County Hospital,ST16 3SA,England,-2.0976762,52.811099,E38000173,ST16,Staffordshire,Acute,21518.03462321792,-1.7767061734501017,21728.946178951497,-1.8437599011634438,-12.114514345250774,17475.626439990512,22626,-2.6430241759887325,0,0.04510678462939452,0.005590157069454877,0.05523022008335383,52499,2,4,58372.50916496945,2.2281059063136457,3.945010183299389,Midlands
university_hospitab,university_hospitab,RKB01,University Hospital (Coventry),CV2 2DX,England,-1.443503,52.4214237,E38000038,CV2,Coventry,Acute,15422.714712471994,0.4661742691411501,15397.1326457909,0.46715314096182764,-20.036173822864438,5155.589241138305,15430,-0.13966619748867243,0.10827953661655236,0.201277687017059,0.13808663610389424,0.23414826063279812,90330,3,6,90383.51680358476,3.1359223300970873,5.772218073188947,Midlands
robert_jones__agne,robert_jones__agne,RL131,Robert Jones & Agnes Hunt Orthopaedic Hospital,SY10 7AG,England,-3.0339306,52.8847485,E38000147,SY10,Shropshire,Acute,17857.037601626016,-1.5350261804695122,17964.94175004655,-1.5920025938892461,3.995820551252773,14380.039737916568,17031,-2.216224139119048,0.009068072609912815,0.04630400909420539,0.012831192079156173,0.04602634836947823,82190,3,5,77548.98069105692,2.7936991869918697,5.060975609756097,Midlands
the_royal_wolverha,the_royal_wolverha,RL403,New Cross Hospital,WV10 0QP,England,-2.09545,52.5981173,E38000210,WV10,Wolverhampton,Acute,9800.898089171975,1.7156329857515924,9733.263462540586,1.7492251595302282,-5.457396508953232,4344.626742097513,6373,1.862591482394285,0.21343247685092395,0.5050747584879945,0.20648174129153807,0.37609732633182347,138127,5,9,119911.17452229299,3.9885350318471335,7.476433121019109,Midlands
hereford_hospital,hereford_hospital,RLQ01,Hereford County Hospital,HR1 2ER,England,-2.7057682,52.0571202,E38000078,HR1,Hereford,Acute,16331.2640625,-1.366539316190625,16435.68841871188,-1.331280892979518,-8.36441511991335,13131.008808883475,15438.434343434343,-1.8595707792772926,0.009314518986030947,0.07670716220561705,0.015506030728647188,0.07558985594924704,91256.5,3,6,85570.00625,2.9609375,5.446875,Midlands
george_eliot_hospi,george_eliot_hospi,RLT01,George Eliot Hospital - Acute Services,CV10 7DJ,England,-1.4780378,52.5124839,E38000195,CV10,Nuneaton & Bedworth,Acute,15429.069805194806,-0.9917790140487013,15531.019987611207,-1.0396012580313618,-9.331840797744176,8623.424606131453,14809,-1.7259292760880283,0.05336793651810793,0.15900911003599158,0.022737709995407602,0.07096322877617933,93650,3,6,90331.75,3.168831168831169,5.805194805194805,Midlands
north_staffordshir,north_staffordshir,RLY88,Harplands Hospital,ST4 6RR,England,-2.2088852,53.000241,E38000175,ST4,Staffordshire,Community,9629.736602052451,0.6938936185610034,9703.340256609641,0.7024248810109526,1.1533260577251967,3165.1097578026897,6256,0.9896680272188557,0.3056609642301711,0.5025660964230171,0.1084447900466563,0.3006337480559876,138736,5,9,120802.9874572406,3.9828962371721777,7.526795895096921,Midlands
the_dudley_group_n,the_dudley_group_n,RNA01,Russells Hall Hospital,DY1 2HQ,England,-2.1186494,52.50193669999999,E38000046,DY1,Dudley,Acute,14837.269841269841,-0.1919979533343254,14775.725876807543,-0.19550858993002476,-1.7840212939711129,6679.090534995896,12919,-0.7315221580934075,0.1172741072141887,0.271863865143405,0.060707837341215945,0.16541982903251579,103462,4,7,93493.47123015873,3.246031746031746,5.9811507936507935,Midlands
birmingham_womens,birmingham_womens,RQ301,Birmingham Children's Hospital,B4 6NH,England,-1.8940943,52.4852316,E38000220,B4,Birmingham,Acute,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,133355,4,8,116662.59988351776,3.849155503785673,7.295282469423413,Midlands
midlands_partnersh,midlands_partnersh,RRE11,St George's Hospital,ST16 3AG,England,-2.1102746,52.8110436,E38000173,ST16,Staffordshire,Mental,21518.03462321792,-1.7767061734501017,21728.946178951497,-1.8437599011634438,-12.114514345250774,17475.626439990512,22626,-2.6430241759887325,0,0.04510678462939452,0.005590157069454877,0.05523022008335383,52499,2,4,58372.50916496945,2.2281059063136457,3.945010183299389,Midlands
the_royal_orthopae,the_royal_orthopae,RRJ05,Royal Orthopaedic Hospital,B31 2AP,England,-1.9611179,52.4213323,E38000220,B31,Birmingham,Community,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,133355,4,8,116662.59988351776,3.849155503785673,7.295282469423413,Midlands
university_hospita,university_hospita,RRK02,Queen Elizabeth University Hospital Birmingham,B15 2GW,England,-1.9429313,52.4512054,E38000220,B15,Birmingham,Acute,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,133355,4,8,116662.59988351776,3.849155503785673,7.295282469423413,Midlands
worcestershire_acu,worcestershire_acu,RWP50,Worcestershire Royal Hospital,WR5 1DD,England,-2.1807577,52.1903762,E38000166,WR5,Worcester,Acute,18567.602459016394,-1.4368324127551229,18729.107438443494,-1.4869645860556548,0.40267721657113204,6847.549394108502,19196,-2.1584569173594677,0.04580100088515997,0.08981101662516403,0.020827090716841804,0.06855340063304437,74098,3,5,73796.32274590163,2.63422131147541,4.765368852459017,Midlands
sandwell_and_west,sandwell_and_west,RXK01,Sandwell General Hospital,B71 4HJ,England,-1.988654,52.5280341,E38000144,B71,Sandwell,Acute,6956.778894472362,2.7486275353876524,6739.442645206527,2.8573650527958,2.2812329631082338,2728.805110693023,5224,3.049127070760488,0.32732821694291053,0.6439469662902191,0.2926764291544742,0.5022154212070902,143408,5,9,134885.1256281407,4.421392677674085,8.372577171572146,Midlands
sandwell_and_west,sandwell_and_west,RXK02,City Hospital,B18 7QH,England,-1.9294268,52.4898214,E38000144,B18,Birmingham,Acute,6956.778894472362,2.7486275353876524,6739.442645206527,2.8573650527958,2.2812329631082338,2728.805110693023,5224,3.049127070760488,0.32732821694291053,0.6439469662902191,0.2926764291544742,0.5022154212070902,143408,5,9,134885.1256281407,4.421392677674085,8.372577171572146,Midlands
birmingham_and_sol,birmingham_and_sol,RXTC1,B1 Bsmht Hq,B1 3RB,England,-1.9176893,52.484519,E38000144,B1,Birmingham,Community,6956.778894472362,2.7486275353876524,6739.442645206527,2.8573650527958,2.2812329631082338,2728.805110693023,5224,3.049127070760488,0.32732821694291053,0.6439469662902191,0.2926764291544742,0.5022154212070902,143408,5,9,134885.1256281407,4.421392677674085,8.372577171572146,Midlands
shrewsbury__telfor,shrewsbury__telfor,RXWAS,Royal Shrewsbury Hospital,SY3 8XQ,England,-2.7941122,52.7094025,E38000147,SY3,Shropshire,Acute,17857.037601626016,-1.5350261804695122,17964.94175004655,-1.5920025938892461,3.995820551252773,14380.039737916568,17031,-2.216224139119048,0.009068072609912815,0.04630400909420539,0.012831192079156173,0.04602634836947823,82190,3,5,77548.98069105692,2.7936991869918697,5.060975609756097,Midlands
coventry__warwicks,coventry__warwicks,RYGHQ,Caludon Centre,CV2 2TE,England,-1.4452332,52.4225547,E38000038,CV2,Coventry,Community,15422.714712471994,0.4661742691411501,15397.1326457909,0.46715314096182764,-20.036173822864438,5155.589241138305,15430,-0.13966619748867243,0.10827953661655236,0.201277687017059,0.13808663610389424,0.23414826063279812,90330,3,6,90383.51680358476,3.1359223300970873,5.772218073188947,Midlands
birmingham_communi,birmingham_communi,RYW23,Moseley Hall Hospital,B13 8JL,England,-1.8928914,52.4459229,E38000220,B13,Birmingham,Community,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,133355,4,8,116662.59988351776,3.849155503785673,7.295282469423413,Midlands
black_country_heal,black_country_heal,TAJ52,Penn Hospital,WV4 5HN,England,-2.1595055,52.558579,E38000210,WV4,Wolverhampton,Mental,9800.898089171975,1.7156329857515924,9733.263462540586,1.7492251595302282,-5.457396508953232,4344.626742097513,6373,1.862591482394285,0.21343247685092395,0.5050747584879945,0.20648174129153807,0.37609732633182347,138127,5,9,119911.17452229299,3.9885350318471335,7.476433121019109,Midlands
ni_southern_trust,ni_southern_trust,ZT003,Southern Health & Social Care Trust,BT63 5QQ,Northern Ireland,-6.410234699999999,54.4334842,ZB001,BT63,Craigavon,Acute,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Ireland
weston_area_health,weston_area_health,RA7C2,Weston General Hospital,BS23 4TQ,England,-2.9704987,51.32221819999999,E38000222,BS23,North Somerset,Acute,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.05102918975297879,0.11945718675823973,70300,3,5,76900.10835913313,2.7585139318885448,5.0017199862401105,South West
yeovil_district_ho,yeovil_district_ho,RA430,Yeovil District Hospital,BA21 4AT,England,-2.6346552,50.9447132,E38000150,BA21,South Somerset,Acute,17039.952222222222,-1.5836912476572222,17164.532830036303,-1.5895896023606397,-2.4873233416954266,12044.209806450262,16875.993079584783,-2.1217034614034582,0.025239069233846317,0.0846705108949152,0.009774101273274815,0.043317382805129326,83914,3,5,81832.05444444444,2.8944444444444444,5.2588888888888885,South West
